index,id,country,genus,species,lat,lon,date,upper,lower
594,OMO_136-72-2,ethiopia,australopithecus,indet,5.04094,36.01434,2.23,2.27,2.19
595,OMO_136-72-3,ethiopia,australopithecus,indet,5.04094,36.01434,2.23,2.27,2.19
596,OMO_141-72-1,ethiopia,indet,indet,5.04094,36.01434,2.188,2.188,2.188
597,OMO_141-72-112,ethiopia,indet,indet,5.04094,36.01434,2.188,2.188,2.188
598,OMO_141-72-115,ethiopia,indet,indet,5.04094,36.01434,2.188,2.188,2.188
599,OMO_141-72-117,ethiopia,indet,indet,5.04094,36.01434,2.188,2.188,2.188
600,OMO_141-72-118,ethiopia,indet,indet,5.04094,36.01434,2.188,2.188,2.188
601,OMO_141-72-123,ethiopia,indet,indet,5.04094,36.01434,2.188,2.188,2.188
602,OMO_141-72-129,ethiopia,indet,indet,5.04094,36.01434,2.188,2.188,2.188
603,OMO_141-72-167,ethiopia,indet,indet,5.04094,36.01434,2.188,2.188,2.188
604,OMO_141-72-168,ethiopia,indet,indet,5.04094,36.01434,2.188,2.188,2.188
605,OMO_141-72-177,ethiopia,indet,indet,5.04094,36.01434,2.188,2.188,2.188
606,OMO_141-72-180,ethiopia,indet,indet,5.04094,36.01434,2.188,2.188,2.188
607,OMO_141-72-181,ethiopia,indet,indet,5.04094,36.01434,2.188,2.188,2.188
608,OMO_141-72-182,ethiopia,indet,indet,5.04094,36.01434,2.188,2.188,2.188
609,OMO_141-72-2,ethiopia,australopithecus,indet,5.04094,36.01434,2.188,2.188,2.188
610,OMO_141-72-23,ethiopia,australopithecus,indet,5.04094,36.01434,2.188,2.188,2.188
611,OMO_141-72-4,ethiopia,indet,indet,5.04094,36.01434,2.188,2.188,2.188
612,OMO_141-72-69,ethiopia,indet,indet,5.04094,36.01434,2.188,2.188,2.188
613,OMO_166-73-781,ethiopia,homo,indet,5.04094,36.01434,2.362,2.4,2.324
614,OMO_177-73-4525,ethiopia,homo,indet,5.04094,36.01434,2.362,2.4,2.324
615,OMO_18-67-18,ethiopia,paranthropus,aethiopicus,5.04094,36.01434,2.635,2.74,2.53
616,OMO_18-68-1181,ethiopia,indet,indet,5.04094,36.01434,2.635,2.74,2.53
617,OMO_18-68-31,ethiopia,paranthropus,aethiopicus,5.04094,36.01434,2.635,2.74,2.53
618,OMO_18-68-32,ethiopia,australopithecus,indet,5.04094,36.01434,2.635,2.74,2.53
619,OMO_18-68-33,ethiopia,australopithecus,indet,5.04094,36.01434,2.635,2.74,2.53
620,OMO_18-68-34,ethiopia,australopithecus,indet,5.04094,36.01434,2.635,2.74,2.53
621,OMO_18-68-35,ethiopia,australopithecus,indet,5.04094,36.01434,2.635,2.74,2.53
622,OMO_18-68-36,ethiopia,indet,indet,5.04094,36.01434,2.635,2.74,2.53
623,OMO_18-68-37,ethiopia,australopithecus,indet,5.04094,36.01434,2.635,2.74,2.53
624,OMO_18-68-38,ethiopia,australopithecus,indet,5.04094,36.01434,2.635,2.74,2.53
625,OMO_18-68-39,ethiopia,indet,indet,5.04094,36.01434,2.635,2.74,2.53
626,OMO_18-68-40,ethiopia,australopithecus,indet,5.04094,36.01434,2.635,2.74,2.53
627,OMO_18-70-1799,ethiopia,paranthropus,aethiopicus,5.04094,36.01434,2.635,2.74,2.53
628,OMO_18-70-1848,ethiopia,australopithecus,indet,5.04094,36.01434,2.635,2.74,2.53
629,OMO_195-73-1630,ethiopia,homo,habilis,5.04094,36.01434,2.11,2.12,2.1
630,OMO_20-4-70-272,ethiopia,australopithecus,indet,5.04094,36.01434,3.254,3.438,3.07
631,OMO_20-1-73-1886,ethiopia,australopithecus,indet,5.04094,36.01434,3.519,3.6,3.438
632,OMO_212-73-1950,ethiopia,australopithecus,indet,5.04094,36.01434,2.97,3.07,2.85
633,OMO_222-73-2744,ethiopia,australopithecus,indet,5.04094,36.01434,2.11,2.12,2.1
634,OMO_239-73-4570,ethiopia,indet,indet,5.04094,36.01434,2.635,2.74,2.53
635,OMO_263-73-5479,ethiopia,indet,indet,5.04094,36.01434,2.69,2.85,2.53
636,OMO_28-67-19,ethiopia,australopithecus,indet,5.04094,36.01434,2.97,3.07,2.85
637,OMO_28-73-4540,ethiopia,indet,indet,5.04094,36.01434,2.97,3.07,2.85
638,OMO_28O-68-30,ethiopia,australopithecus,indet,5.04094,36.01434,2.97,3.07,2.85
639,OMO_29-1968-43,ethiopia,homo,habilis,5.04094,36.01434,2.115,2.23,2.0
640,OMO_323-10003,ethiopia,paranthropus,boisei,5.04094,36.01434,2.11,2.12,2.1
641,OMO_323-10069,ethiopia,paranthropus,boisei,5.04094,36.01434,2.11,2.12,2.1
642,OMO_323-1976-2117,ethiopia,paranthropus,boisei,5.04094,36.01434,2.11,2.12,2.1
643,OMO_323-1976-898,ethiopia,paranthropus,boisei,5.04094,36.01434,2.11,2.12,2.1
644,OMO_323-76-896,ethiopia,paranthropus,boisei,5.04094,36.01434,2.11,2.12,2.1
645,OMO_323-76-900,ethiopia,australopithecus,africanus,5.04094,36.01434,2.11,2.12,2.1
646,OMO_33-69-10,ethiopia,australopithecus,indet,5.04094,36.01434,2.324,2.324,2.27
647,OMO_33-69-9,ethiopia,australopithecus,indet,5.04094,36.01434,2.324,2.324,2.324
648,OMO_33-70-62,ethiopia,australopithecus,indet,5.04094,36.01434,2.324,2.324,2.324
649,OMO_33-70-63,ethiopia,australopithecus,indet,5.04094,36.01434,2.324,2.324,2.324
650,OMO_33-70-64,ethiopia,australopithecus,indet,5.04094,36.01434,2.324,2.324,2.324
651,OMO_33-70-65,ethiopia,australopithecus,indet,5.04094,36.01434,2.324,2.324,2.324
652,OMO_33-71-506,ethiopia,homo,indet,5.04094,36.01434,2.324,2.324,2.324
653,OMO_33-71-507,ethiopia,paranthropus,indet,5.04094,36.01434,2.324,2.324,2.324
654,OMO_33-71-508,ethiopia,paranthropus,indet,5.04094,36.01434,2.324,2.324,2.324
655,OMO_33-71-509,ethiopia,australopithecus,indet,5.04094,36.01434,2.324,2.324,2.324
656,OMO_33-71-740,ethiopia,homo,indet,5.04094,36.01434,2.324,2.324,2.324
657,OMO_33-72-31,ethiopia,paranthropus,aethiopicus,5.04094,36.01434,2.324,2.324,2.324
658,OMO_33-73-3282,ethiopia,homo,indet,5.04094,36.01434,2.324,2.324,2.324
659,OMO_33-73-3325,ethiopia,indet,indet,5.04094,36.01434,2.324,2.324,2.324
660,OMO_33-73-5497,ethiopia,indet,indet,5.04094,36.01434,2.324,2.324,2.324
661,OMO_33-73-5976,ethiopia,homo,indet,5.04094,36.01434,2.324,2.324,2.324
662,OMO_33-74-3495,ethiopia,homo,indet,5.04094,36.01434,2.324,2.324,2.324
663,OMO_33-74-3721,ethiopia,indet,indet,5.04094,36.01434,2.324,2.324,2.324
664,OMO_33-74-4000,ethiopia,indet,indet,5.04094,36.01434,2.324,2.324,2.324
665,OMO_33-74-6172,ethiopia,paranthropus,aethiopicus,5.04094,36.01434,2.324,2.324,2.324
666,OMO_33-74-896,ethiopia,indet,indet,5.04094,36.01434,2.324,2.324,2.324
667,OMO_35-73-4022,ethiopia,australopithecus,indet,5.04094,36.01434,2.23,2.27,2.19
668,OMO_35-73-4023,ethiopia,australopithecus,indet,5.04094,36.01434,2.23,2.27,2.19
669,OMO_35-73-4024,ethiopia,australopithecus,indet,5.04094,36.01434,2.23,2.27,2.19
670,OMO_44-70-1410,ethiopia,australopithecus,indet,5.04094,36.01434,2.362,2.4,2.324
671,OMO_44-70-2466,ethiopia,paranthropus,aethiopicus,5.04094,36.01434,2.362,2.4,2.324
672,OMO_47-1968-46,ethiopia,australopithecus,boisei,5.04094,36.01434,2.11,2.12,2.1
673,OMO_47-69-20,ethiopia,indet,indet,5.04094,36.01434,2.11,2.12,2.1
674,OMO_47-73-1500,ethiopia,paranthropus,boisei,5.04094,36.01434,2.11,2.12,2.1
675,OMO_50-68-44,ethiopia,indet,indet,5.04094,36.01434,2.11,2.12,2.1
676,OMO_57-68-41,ethiopia,paranthropus,aethiopicus,5.00528,36.00806,2.362,2.4,2.324
677,OMO_57-68-42,ethiopia,paranthropus,aethiopicus,5.00528,36.00806,2.362,2.4,2.324
678,OMO_57-72-123,ethiopia,indet,indet,5.00528,36.00806,2.362,2.4,2.324
679,OMO_57-72-147,ethiopia,paranthropus,aethiopicus,5.00528,36.00806,2.362,2.4,2.324
680,OMO_57-72-148,ethiopia,paranthropus,aethiopicus,5.00528,36.00806,2.362,2.4,2.324
681,OMO_57-72-197,ethiopia,indet,indet,5.00528,36.00806,2.362,2.4,2.324
682,OMO_57-72-244,ethiopia,indet,indet,5.00528,36.00806,2.362,2.4,2.324
683,OMO_57-72-319,ethiopia,homo,indet,5.00528,36.00806,2.362,2.4,2.324
684,OMO_57-72-320,ethiopia,indet,indet,5.00528,36.00806,2.362,2.4,2.324
685,OMO_57-72-370,ethiopia,indet,indet,5.00528,36.00806,2.362,2.4,2.324
686,OMO_57-72-371,ethiopia,paranthropus,aethiopicus,5.00528,36.00806,2.362,2.4,2.324
687,OMO_57-72-372,ethiopia,indet,indet,5.00528,36.00806,2.362,2.4,2.324
688,OMO_57-72-69,ethiopia,indet,indet,5.00528,36.00806,2.362,2.4,2.324
689,OMO_59-68-43,ethiopia,homo,habilis,5.04094,36.01434,2.11,2.12,2.1
690,OMO_69-74-900,ethiopia,indet,indet,5.04094,36.01434,2.635,2.74,2.53
691,OMO_74-1969-18,ethiopia,homo,habilis,5.04094,36.01434,1.7915,1.843,1.74
692,OMO_75-69-14,ethiopia,australopithecus,indet,5.04094,36.01434,2.02,2.04,2.0
693,OMO_75-69-15,ethiopia,homo,habilis,5.04094,36.01434,2.23,2.27,2.19
694,OMO_75-69-16,ethiopia,homo,habilis,5.04094,36.01434,2.23,2.27,2.19
695,OMO_75-70-1255,ethiopia,homo,habilis,5.04094,36.01434,2.188,2.188,2.188
696,OMO_75-70-1317,ethiopia,indet,indet,5.04094,36.01434,2.23,2.27,2.19
697,OMO_75-70-875,ethiopia,australopithecus,indet,5.04094,36.01434,2.23,2.27,2.19
698,OMO_76-69-11,ethiopia,australopithecus,indet,5.04094,36.01434,2.297,2.324,2.27
699,OMO_76-69-12,ethiopia,australopithecus,indet,5.04094,36.01434,2.297,2.324,2.27
700,OMO_76-69-13,ethiopia,australopithecus,indet,5.04094,36.01434,2.297,2.324,2.27
701,OMO_76-72-37,ethiopia,australopithecus,indet,5.04094,36.01434,2.297,2.324,2.27
702,OMO_76-72-38,ethiopia,indet,indet,5.04094,36.01434,2.297,2.324,2.27
703,OMO_84-70-100,ethiopia,australopithecus,indet,5.04094,36.01434,2.635,2.74,2.53
704,P933-1,ethiopia,indet,indet,5.04094,36.01434,2.297,2.324,2.27
705,B7-39a,ethiopia,australopithecus,indet,5.35794,36.16741,3.254,3.438,3.07
706,B7-39b,ethiopia,australopithecus,indet,5.35794,36.16741,3.254,3.438,3.07
707,B7-39c,ethiopia,indet,indet,5.35794,36.16741,3.254,3.438,3.07
708,B8-14a,ethiopia,indet,indet,5.35794,36.16741,3.254,3.438,3.07
709,B8-14b,ethiopia,australopithecus,indet,5.35794,36.16741,3.254,3.438,3.07
710,B8-20,ethiopia,australopithecus,indet,5.35794,36.16741,3.254,3.438,3.07
711,B8-20p,ethiopia,indet,indet,5.35794,36.16741,3.254,3.438,3.07
712,B8-23a,ethiopia,australopithecus,indet,5.35794,36.16741,3.254,3.438,3.07
713,B8-23b,ethiopia,indet,indet,5.35794,36.16741,3.254,3.438,3.07
714,B8-27,ethiopia,indet,indet,5.35794,36.16741,3.254,3.438,3.07
715,B8-28m,ethiopia,indet,indet,5.35794,36.16741,3.254,3.438,3.07
716,B8-4q,ethiopia,australopithecus,indet,5.35794,36.16741,3.254,3.438,3.07
717,B8-49,ethiopia,australopithecus,indet,5.35794,36.16741,3.254,3.438,3.07
718,W-23,ethiopia,australopithecus,indet,5.35794,36.16741,3.519,3.6,3.438
719,W-508,ethiopia,indet,indet,5.35794,36.16741,3.519,3.6,3.438
720,W-749,ethiopia,australopithecus,indet,5.35794,36.16741,3.519,3.6,3.438
721,W-751,ethiopia,australopithecus,indet,5.35794,36.16741,3.519,3.6,3.438
722,W-752,ethiopia,australopithecus,indet,5.35794,36.16741,3.519,3.6,3.438
723,W-753,ethiopia,australopithecus,indet,5.35794,36.16741,3.519,3.6,3.438
724,W-978,ethiopia,australopithecus,indet,5.35794,36.16741,3.519,3.6,3.438
725,W-988,ethiopia,australopithecus,indet,5.35794,36.16741,3.519,3.6,3.438
726,W7-23,ethiopia,australopithecus,indet,5.35794,36.16741,3.519,3.6,3.438
727,W7-578,ethiopia,indet,indet,5.35794,36.16741,3.519,3.6,3.438
728,W8-749,ethiopia,indet,indet,5.35794,36.16741,3.519,3.6,3.438
729,W8-750,ethiopia,australopithecus,indet,5.35794,36.16741,3.519,3.6,3.438
730,W8-751,ethiopia,australopithecus,indet,5.35794,36.16741,3.519,3.6,3.438
731,W8-752,ethiopia,indet,indet,5.35794,36.16741,3.519,3.6,3.438
732,W8-753,ethiopia,indet,indet,5.35794,36.16741,3.519,3.6,3.438
733,BRT-VP-1_1,ethiopia,indet,indet,11.46219,40.52806,3.3995,3.469,3.33
734,BRT-VP-1_118,ethiopia,indet,indet,11.46219,40.52806,3.3995,3.469,3.33
735,BRT-VP-1_120,ethiopia,indet,indet,11.46219,40.52806,3.3995,3.469,3.33
736,BRT-VP-1_13,ethiopia,indet,indet,11.46219,40.52806,3.3995,3.469,3.33
737,BRT-VP-1_18,ethiopia,indet,indet,11.46219,40.52806,3.3995,3.469,3.33
738,BRT-VP-1_2,ethiopia,indet,indet,11.46219,40.52806,3.3995,3.469,3.33
739,BRT-VP-2_10,ethiopia,indet,indet,11.46219,40.52806,3.3995,3.469,3.33
740,BRT-VP-2_104,ethiopia,indet,indet,11.46219,40.52806,3.3995,3.469,3.33
741,BRT-VP-2_73,ethiopia,indet,indet,11.46219,40.52806,3.3995,3.469,3.33
742,BRT-VP-2_89,ethiopia,indet,indet,11.46219,40.52806,3.3995,3.469,3.33
743,BRT-VP-3_1,ethiopia,australopithecus,deyiremeda,11.46219,40.52806,3.5325,3.596,3.469
744,BRT-VP-3_14,ethiopia,australopithecus,deyiremeda,11.46219,40.52806,3.5325,3.596,3.469
745,BRT-VP-3_37,ethiopia,australopithecus,deyiremeda,11.46219,40.52806,3.5325,3.596,3.469
746,LDD-VP-1_104,ethiopia,indet,indet,11.42,40.56,3.37,3.41,3.33
747,LDD-VP-1_1065,ethiopia,australopithecus,afarensis,11.42,40.56,3.37,3.41,3.33
748,LDD-VP-1_1111,ethiopia,indet,indet,11.42,40.56,3.37,3.41,3.33
749,LDD-VP-1_126,ethiopia,australopithecus,afarensis,11.42,40.56,3.37,3.41,3.33
750,LDD-VP-1_131,ethiopia,australopithecus,afarensis,11.42,40.56,3.37,3.41,3.33
751,LDD-VP-1_167,ethiopia,australopithecus,afarensis,11.42,40.56,3.37,3.41,3.33
752,LDD-VP-1_248,ethiopia,australopithecus,afarensis,11.42,40.56,3.37,3.41,3.33
753,LDD-VP-1_406,ethiopia,indet,indet,11.42,40.56,3.37,3.41,3.33
754,LDD-VP-1_672,ethiopia,australopithecus,afarensis,11.42,40.56,3.37,3.41,3.33
755,LDD-VP-1_732,ethiopia,australopithecus,afarensis,11.42,40.56,3.37,3.41,3.33
756,LDD-VP-1_764,ethiopia,australopithecus,afarensis,11.42,40.56,3.37,3.41,3.33
757,LDD-VP-1_775,ethiopia,australopithecus,afarensis,11.42,40.56,3.37,3.41,3.33
758,LDD-VP-1_876,ethiopia,australopithecus,afarensis,11.42,40.56,3.37,3.41,3.33
759,NFR-VP-1_2,ethiopia,australopithecus,indet,11.46219,40.52806,3.2685,3.33,3.207
760,NFR-VP-1_213,ethiopia,australopithecus,indet,11.46219,40.52806,3.2685,3.33,3.207
761,NFR-VP-1_214,ethiopia,australopithecus,indet,11.46219,40.52806,3.2685,3.33,3.207
762,NFR-VP-1_29,ethiopia,australopithecus,afarensis,11.46219,40.52806,3.2685,3.33,3.207
763,NFR-VP-1_58,ethiopia,australopithecus,indet,11.46219,40.52806,3.2685,3.33,3.207
764,NFR-VP-1_96,ethiopia,australopithecus,indet,11.46219,40.52806,3.2685,3.33,3.207
765,WYT-VP-2_10,ethiopia,australopithecus,deyiremeda,11.46219,40.52806,3.3995,3.469,3.33
766,KNM-ER_5431,kenya,indet,indet,3.78266,36.38876,2.65,2.65,2.65
767,KNM-CH_1,kenya,paranthropus,boisei,0.65,36.2,1.7,2.0,1.42
768,KNM-CH_302,kenya,paranthropus,boisei,0.65,36.2,1.7,2.0,1.42
769,KNM-CH_304,kenya,paranthropus,boisei,0.65,36.2,1.7,2.0,1.42
770,KNM-ER_1170,kenya,paranthropus,boisei,4.28351,36.23593,1.58,1.6,1.56
771,KNM-ER_1171,kenya,paranthropus,boisei,4.28351,36.23593,1.58,1.6,1.56
772,KNM-ER_1463,kenya,indet,indet,4.31268,36.26935,1.53,1.53,1.53
773,KNM-ER_1464,kenya,paranthropus,boisei,4.28351,36.23593,1.72,1.88,1.56
774,KNM-ER_1590,kenya,homo,indet,4.27064,36.30878,1.85,1.85,1.85
775,KNM-ER_1592,kenya,homo,indet,4.27064,36.30878,1.85,1.85,1.85
776,KNM-ER_1593,kenya,homo,indet,4.27064,36.30878,1.77,1.87,1.67
777,KNM-ER_1818,kenya,paranthropus,boisei,4.28351,36.23593,1.72,1.88,1.56
778,KNM-ER_1819,kenya,paranthropus,boisei,4.30332,36.26387,1.72,1.88,1.56
779,KNM-ER_1823,kenya,paranthropus,boisei,4.28351,36.23593,1.72,1.88,1.56
780,KNM-ER_1824,kenya,paranthropus,boisei,4.28351,36.23593,1.72,1.88,1.56
781,KNM-ER_1825,kenya,paranthropus,boisei,4.28351,36.23593,1.72,1.88,1.56
782,KNM-ER_25520,kenya,paranthropus,boisei,4.26935,36.23925,1.85,1.9,1.8
783,KNM-ER_2596,kenya,indet,indet,4.24086,36.37211,1.89,1.94,1.84
784,KNM-ER_2597,kenya,homo,indet,4.24086,36.37211,1.72,1.88,1.56
785,KNM-ER_2598,kenya,homo,erectus,4.26984,36.33848,1.855,1.855,1.855
786,KNM-ER_2599,kenya,homo,indet,4.24086,36.37211,1.72,1.88,1.56
787,KNM-ER_3737,kenya,paranthropus,boisei,4.28351,36.23593,1.58,1.6,1.56
788,KNM-ER_3883,kenya,homo,erectus,4.30583,36.27471,1.55,1.6,1.5
789,KNM-ER_3890,kenya,paranthropus,boisei,4.28351,36.23593,1.72,1.88,1.56
790,KNM-ER_406,kenya,paranthropus,boisei,4.29518,36.31628,1.7,1.7,1.7
791,KNM-ER_407,kenya,paranthropus,boisei,4.29518,36.31628,1.72,1.88,1.56
792,KNM-ER_42700,kenya,homo,erectus,4.30583,36.27471,1.57,1.61,1.53
793,KNM-ER_42801,kenya,paranthropus,boisei,4.2391,36.27694,1.55,1.56,1.54
794,KNM-ER_47000,kenya,paranthropus,boisei,4.31222,36.27111,1.52,1.52,1.52
795,KNM-ER_6020,kenya,paranthropus,boisei,4.42707,36.35398,1.8,1.8,1.8
796,KNM-ER_64060,kenya,homo,indet,4.25627,36.32359,2.04,2.06,2.02
797,KNM-ER_64061,kenya,homo,indet,4.25627,36.32359,2.04,2.06,2.02
798,KNM-ER_64062,kenya,homo,indet,4.25627,36.32359,1.84,1.86,1.82
799,KNM-ER_732,kenya,paranthropus,boisei,4.29518,36.31628,1.72,1.88,1.56
800,KNM-ER_739,kenya,indet,indet,4.30583,36.27471,1.5,1.5,1.5
801,KNM-ER_77066,kenya,indet,indet,4.26984,36.33848,1.855,1.855,1.855
802,KNM-ER_77067,kenya,indet,indet,4.26984,36.33848,1.855,1.855,1.855
803,KNM-ER_77068,kenya,indet,indet,4.26984,36.33848,1.855,1.855,1.855
804,KNM-ER_77069,kenya,indet,indet,4.26984,36.33848,1.855,1.855,1.855
805,KNM-ER_77070,kenya,indet,indet,4.26984,36.33848,1.855,1.855,1.855
806,KNM-ER_77071,kenya,indet,indet,4.26984,36.33848,1.855,1.855,1.855
807,KNM-ER_77072,kenya,indet,indet,4.26984,36.33848,1.855,1.855,1.855
808,KNM-ER_801,kenya,paranthropus,boisei,4.28351,36.23593,1.58,1.6,1.56
809,KNM-ER_802,kenya,paranthropus,boisei,4.28351,36.23593,1.58,1.58,1.58
810,KNM-ER_803,kenya,homo,erectus,4.26804,36.29138,1.53,1.53,1.53
811,KNM-ER_807,kenya,homo,indet,4.26804,36.29138,1.6,1.6,1.6
812,KNM-ER_815,kenya,homo,indet,4.29518,36.31628,1.72,1.88,1.56
813,KNM-WT_16005,kenya,australopithecus,boisei,3.867,35.756,2.45,2.5,2.4
814,KNM-RK_53000,kenya,australopithecus,afarensis,-1.391,36.724,3.45,3.5,3.4
815,KNM-RK_53001,kenya,australopithecus,afarensis,-1.391,36.724,3.45,3.5,3.4
816,KNM-RK_53525,kenya,australopithecus,afarensis,-1.391,36.724,3.45,3.5,3.4
817,KNM-RK_57800,kenya,australopithecus,afarensis,-1.391,36.724,3.45,3.5,3.4
818,KNM-WT_17396,kenya,australopithecus,boisei,4.01972,35.77556,1.72,1.79,1.65
819,KNM-WT_18600,kenya,australopithecus,boisei,4.01972,35.77556,1.72,1.79,1.65
820,KNM-WT_37100,kenya,australopithecus,boisei,4.01972,35.77556,1.79,1.81,1.77
821,KNM-WT_37744,kenya,australopithecus,boisei,4.01972,35.77556,1.79,1.81,1.77
822,KNM-WT_37747,kenya,australopithecus,boisei,4.01972,35.77556,1.79,1.81,1.77
823,KNM-WT_37748,kenya,australopithecus,boisei,4.01972,35.77556,1.79,1.81,1.77
824,KNM-ER_13750,kenya,paranthropus,boisei,4.06463,36.36836,1.72,1.88,1.56
825,KNM-ER_1462,kenya,homo,indet,4.18789,36.41568,1.925,1.98,1.87
826,KNM-ER_1469,kenya,paranthropus,boisei,4.15414,36.3971,1.965,1.98,1.95
827,KNM-ER_1470,kenya,homo,indet,4.15414,36.3971,2.06,2.09,2.03
828,KNM-ER_1471,kenya,homo,indet,4.15414,36.3971,1.925,1.98,1.87
829,KNM-ER_1472,kenya,homo,indet,4.15414,36.3971,1.99,2.09,1.89
830,KNM-ER_1473,kenya,homo,indet,4.15414,36.3971,2.035,2.09,1.98
831,KNM-ER_1474,kenya,homo,indet,4.15414,36.3971,2.035,2.09,1.98
832,KNM-ER_1475,kenya,homo,indet,4.15414,36.3971,2.035,2.09,1.98
833,KNM-ER_1476,kenya,homo,indet,4.06463,36.36836,1.72,1.88,1.56
834,KNM-ER_1477,kenya,paranthropus,boisei,4.06463,36.36836,1.72,1.88,1.56
835,KNM-ER_1478,kenya,homo,indet,4.06463,36.36836,1.72,1.88,1.56
836,KNM-ER_1479,kenya,paranthropus,boisei,4.06463,36.36836,1.72,1.88,1.56
837,KNM-ER_1480,kenya,homo,indet,4.06463,36.36836,1.72,1.88,1.56
838,KNM-ER_1481,kenya,homo,indet,4.15414,36.3971,1.965,1.98,1.95
839,KNM-ER_1482,kenya,indet,indet,4.15414,36.3971,2.035,2.09,1.98
840,KNM-ER_1483,kenya,homo,indet,4.15414,36.3971,1.9,1.95,1.85
841,KNM-ER_1500,kenya,paranthropus,boisei,4.18033,36.40231,1.9,1.9,1.9
842,KNM-ER_1501,kenya,homo,indet,3.86889,36.36177,1.825,1.9,1.75
843,KNM-ER_1502,kenya,homo,indet,3.86889,36.36177,1.775,1.9,1.65
844,KNM-ER_1503,kenya,indet,indet,3.86889,36.36177,1.79,1.98,1.6
845,KNM-ER_1504,kenya,indet,indet,3.86889,36.36177,1.79,1.98,1.6
846,KNM-ER_1505,kenya,indet,indet,3.86889,36.36177,1.79,1.98,1.6
847,KNM-ER_1506,kenya,homo,indet,3.90672,36.37759,1.65,1.7,1.6
848,KNM-ER_1507,kenya,homo,erectus,3.94084,36.39156,1.725,1.85,1.6
849,KNM-ER_1508,kenya,homo,indet,3.94084,36.39156,1.725,1.85,1.6
850,KNM-ER_1509,kenya,paranthropus,boisei,3.92409,36.31533,1.72,1.88,1.56
851,KNM-ER_1515,kenya,indet,indet,3.90715,36.23212,1.72,1.88,1.56
852,KNM-ER_15930,kenya,paranthropus,boisei,3.98128,36.3183,1.72,1.88,1.56
853,KNM-ER_15940,kenya,paranthropus,boisei,3.98128,36.3183,1.72,1.88,1.56
854,KNM-ER_164,kenya,homo,indet,3.98128,36.3183,1.72,1.88,1.56
855,KNM-ER_1648,kenya,homo,erectus,4.10098,36.3933,1.72,1.88,1.56
856,KNM-ER_16842,kenya,homo,indet,3.98128,36.3183,1.7,1.75,1.65
857,KNM-ER_17760,kenya,homo,indet,3.98128,36.3183,1.72,1.88,1.56
858,KNM-ER_1800,kenya,indet,indet,4.18789,36.41568,1.925,1.98,1.87
859,KNM-ER_1801,kenya,homo,indet,4.15414,36.3971,2.035,2.09,1.98
860,KNM-ER_1802,kenya,homo,habilis,4.15414,36.3971,2.035,2.09,1.98
861,KNM-ER_1803,kenya,paranthropus,boisei,4.15414,36.3971,1.965,1.98,1.95
862,KNM-ER_1804,kenya,paranthropus,boisei,3.98128,36.3183,1.78,1.78,1.78
863,KNM-ER_1805,kenya,homo,habilis,4.18194,36.42944,1.76,1.76,1.76
864,KNM-ER_1806,kenya,australopithecus,boisei,4.18194,36.42944,1.76,1.76,1.76
865,KNM-ER_1808,kenya,homo,erectus,3.90715,36.23212,1.7,1.8,1.6
866,KNM-ER_1809,kenya,indet,indet,3.90672,36.37759,1.72,1.88,1.56
867,KNM-ER_1810,kenya,homo,indet,3.98128,36.3183,1.925,1.98,1.87
868,KNM-ER_1811,kenya,homo,indet,3.98128,36.3183,1.72,1.88,1.56
869,KNM-ER_1812,kenya,homo,erectus,3.98128,36.3183,1.75,1.9,1.6
870,KNM-ER_1813,kenya,homo,indet,3.98128,36.3183,1.775,1.9,1.65
871,KNM-ER_1814,kenya,homo,indet,3.98128,36.3183,1.725,1.85,1.6
872,KNM-ER_1820,kenya,paranthropus,boisei,3.90715,36.23212,1.72,1.88,1.56
873,KNM-ER_1821,kenya,homo,erectus,3.86889,36.36177,1.615,1.7,1.533
874,KNM-ER_1822,kenya,homo,indet,3.86889,36.36177,1.62,1.64,1.6
875,KNM-ER_23000,kenya,paranthropus,boisei,3.98128,36.3183,1.72,1.88,1.56
876,KNM-ER_2600,kenya,homo,indet,4.18789,36.41568,1.72,1.88,1.56
877,KNM-ER_2601,kenya,homo,indet,4.18789,36.41568,1.925,1.98,1.87
878,KNM-ER_2602,kenya,australopithecus,afarensis,4.08953,36.31012,3.38,3.44,3.32
879,KNM-ER_2603,kenya,homo,indet,4.08953,36.31012,3.52,3.6,3.44
880,KNM-ER_2604,kenya,indet,indet,4.08953,36.31012,3.035,3.44,2.63
881,KNM-ER_2605,kenya,indet,indet,4.08953,36.31012,3.52,3.6,3.44
882,KNM-ER_2606,kenya,indet,indet,4.08953,36.31012,3.52,3.6,3.44
883,KNM-ER_2607,kenya,paranthropus,boisei,4.06463,36.36836,1.72,1.88,1.56
884,KNM-ER_3228,kenya,homo,indet,3.94442,36.24944,1.9,1.9,1.9
885,KNM-ER_3229,kenya,paranthropus,boisei,3.94442,36.24944,1.72,1.88,1.56
886,KNM-ER_3728,kenya,indet,indet,3.96059,36.28493,1.925,1.98,1.87
887,KNM-ER_3729,kenya,paranthropus,boisei,3.94442,36.24944,1.925,1.98,1.87
888,KNM-ER_3731,kenya,paranthropus,boisei,4.03906,36.37137,1.925,1.98,1.87
889,KNM-ER_3732,kenya,homo,indet,4.01755,36.36467,1.925,1.98,1.87
890,KNM-ER_3733,kenya,homo,erectus,3.98128,36.3183,1.63,1.63,1.63
891,KNM-ER_3734,kenya,homo,indet,4.03906,36.37137,1.925,1.98,1.87
